promotion_id,promotion_type,discount_amount,valid_from,valid_to
28914ed5-5ba7-45af-8754-f46b505ecb87,Discount,23.227521629289377,2024-05-04 17:42:46.450505,2024-05-25 17:42:46.450505
f7ce5a49-c9d8-4a27-9651-45058558a9cf,Referral Bonus,16.354793543830628,2024-04-25 22:13:20.148856,2024-05-15 22:13:20.148856
7695db9d-c952-4de1-a165-a40412e25b4a,Referral Bonus,48.56131950764332,2024-05-17 19:53:29.263266,2024-05-22 19:53:29.263266
333882f7-868d-47a8-8418-164503deae50,Coupon Code,24.328958270874356,2024-04-16 22:00:04.956869,2024-04-29 22:00:04.956869
e893e48f-feea-4d29-a9c8-cec1fbee15ea,Referral Bonus,6.155771565563567,2024-05-09 09:59:15.485846,2024-05-30 09:59:15.485846
7e554f22-8cab-4492-b32f-0a19bb84a0c7,Coupon Code,22.370728238965228,2024-06-13 17:39:36.478029,2024-06-17 17:39:36.478029
e1913b7e-8f1f-4d72-874d-b5a111a13424,Coupon Code,13.32077385000473,2024-05-25 05:40:57.437714,2024-05-30 05:40:57.437714
5e384d4e-f98c-4473-ab61-62e0969eced9,Coupon Code,13.879414609940495,2024-05-19 17:41:55.996796,2024-05-25 17:41:55.996796
59755281-1a8a-4be8-9c20-9146d68ca972,Discount,44.26926412047528,2024-05-28 23:46:12.600368,2024-06-04 23:46:12.600368
d5e4159e-f3cc-422e-bfa6-f493c1398447,Discount,18.560252251137754,2024-05-09 05:27:57.368993,2024-06-04 05:27:57.368993
1a02f0f6-4484-4991-b2a5-7818abd666eb,Coupon Code,39.47219845899336,2024-05-31 09:10:14.585731,2024-06-16 09:10:14.585731
243922db-d9df-40b2-b40b-baef5589e55c,Discount,45.35444642917125,2024-06-06 20:26:42.228562,2024-06-21 20:26:42.228562
faa91e4b-640f-48d7-a8e2-1f17885dfd26,Coupon Code,33.90490767511896,2024-05-29 10:18:58.927469,2024-06-21 10:18:58.927469
44b1b869-3e56-4e22-967d-55e295384866,Discount,46.46246741260979,2024-04-22 16:52:19.738246,2024-05-09 16:52:19.738246
e2b1064d-f989-40c4-8f62-e6655e8868e3,Referral Bonus,27.195760772143753,2024-05-29 11:16:38.952782,2024-06-14 11:16:38.952782
ced613a4-4c6b-4328-90e6-d14b2068ed50,Coupon Code,33.8628907836322,2024-04-21 18:39:38.352968,2024-05-18 18:39:38.352968
3c682839-5ec1-4e39-9ba9-d3a3441ef8af,Referral Bonus,6.341376599512997,2024-06-15 12:30:54.532208,2024-06-26 12:30:54.532208
bf2263f5-f09e-4119-a7e4-ae5744bfa4fc,Discount,46.775609883187606,2024-04-27 12:40:27.659673,2024-05-12 12:40:27.659673
7a73d08f-c33e-4f21-87fb-09bd0ecdb828,Discount,41.01670534899301,2024-06-01 14:57:39.541224,2024-06-21 14:57:39.541224
9aab4a40-6002-4e9c-ba0a-c4bbb6d6191d,Coupon Code,45.42965204260513,2024-06-07 15:54:38.917096,2024-06-28 15:54:38.917096
4181d4b3-1e91-4d50-bc68-67676d13b8c2,Discount,27.79789885819814,2024-04-18 00:24:33.153731,2024-04-24 00:24:33.153731
1edbd9c3-e335-41df-845f-f3e5f40576fe,Discount,40.973008504008575,2024-05-11 02:04:28.419287,2024-05-18 02:04:28.419287
249744a1-dcac-459e-ae7c-efab70f20ec5,Coupon Code,35.64527264584714,2024-04-17 10:34:16.012036,2024-04-29 10:34:16.012036
d9127a2a-871c-4272-b464-c4915a227055,Discount,31.035522046320988,2024-05-16 18:52:33.321239,2024-06-01 18:52:33.321239
0bbcf1a2-16d8-48a4-98b7-9ce789801eac,Coupon Code,42.61886340705173,2024-06-04 15:45:28.288965,2024-06-27 15:45:28.288965
bc24a8c8-3093-476a-87ae-095e011c3d97,Referral Bonus,16.593115553703903,2024-05-13 00:41:09.945891,2024-06-01 00:41:09.945891
f61f31fd-0445-4b38-90f4-4b92dc1917e4,Coupon Code,6.825083975485641,2024-05-24 16:07:14.336351,2024-06-20 16:07:14.336351
48e34a9c-ebbb-4d4d-923a-5fa2c0f69112,Discount,8.577401810640993,2024-06-13 07:13:15.158290,2024-07-12 07:13:15.158290
3791e49c-06d6-41af-8ea1-88dbaeea2180,Discount,31.961958993085556,2024-05-18 19:04:02.067485,2024-05-29 19:04:02.067485
9f3f3592-a2d3-464c-aac3-b3db379228c2,Coupon Code,22.4583565712094,2024-06-07 20:38:44.862662,2024-07-04 20:38:44.862662
d3cc0ca1-40f4-44db-b519-009cf3df3f13,Referral Bonus,41.46478407310133,2024-05-08 14:49:45.688909,2024-05-27 14:49:45.688909
00c8dd63-f5e1-408b-895c-849fb27a6820,Discount,13.26123183210105,2024-06-15 08:12:01.031054,2024-06-30 08:12:01.031054
c1b755b9-c694-4bb4-ab9b-c975989ebe21,Discount,22.037435184736328,2024-05-02 14:57:32.799024,2024-05-15 14:57:32.799024
aafd49cc-66d5-4763-b13a-f78cab9fc1fa,Coupon Code,26.498252295711723,2024-05-10 15:05:10.899072,2024-05-28 15:05:10.899072
68796abc-71d4-47cd-a741-bf7871d9a446,Coupon Code,25.077122099820013,2024-05-01 11:16:54.454800,2024-05-23 11:16:54.454800
fcd5d65b-705f-4510-9051-2ee8c00a1b5e,Referral Bonus,45.619585431358054,2024-05-12 17:12:26.947644,2024-05-30 17:12:26.947644
95d05b1a-6d91-41bd-a9e9-13ff8fe760c2,Referral Bonus,18.276802982794948,2024-05-03 15:56:13.098766,2024-05-30 15:56:13.098766
f9e6b706-859c-4a8d-b6e4-a92370038e8b,Coupon Code,44.41789077817101,2024-06-06 01:16:15.827937,2024-06-24 01:16:15.827937
46684297-4841-4875-ae86-257b11a6b4fc,Discount,5.823170292973513,2024-05-15 14:01:40.246675,2024-05-27 14:01:40.246675
9881874f-f020-4ef3-b290-5948932eb3ef,Referral Bonus,26.579031123411198,2024-05-01 07:21:55.206341,2024-05-11 07:21:55.206341
6e5b55b9-18aa-41fe-8eb2-cff969888b81,Coupon Code,39.065500634191665,2024-06-02 11:33:09.628560,2024-06-18 11:33:09.628560
48783906-8490-47dd-9e5c-451f95d529e2,Referral Bonus,37.704939867510504,2024-06-08 15:27:04.820534,2024-06-23 15:27:04.820534
fcb5d608-2010-41cd-bc88-721d6ffcbdd6,Coupon Code,31.26584945750227,2024-05-06 00:12:45.082626,2024-05-07 00:12:45.082626
2011065c-5a46-42d7-916d-39ce4d607404,Discount,6.722863399655985,2024-06-08 16:13:18.436637,2024-07-06 16:13:18.436637
638ac4ae-c2c1-42a4-b4c8-136235efb665,Referral Bonus,41.86383772214845,2024-05-01 03:51:29.011135,2024-05-12 03:51:29.011135
f5ba2b93-0ccb-4eec-aa0c-2e0dfc84abfb,Coupon Code,18.207079641012342,2024-06-01 16:12:09.456238,2024-06-04 16:12:09.456238
4b1de28d-d2d0-45c1-812b-4b15552fdb14,Discount,37.57060106820544,2024-04-22 10:37:12.332229,2024-05-18 10:37:12.332229
5f581a91-e449-4439-8e00-85235f8f6478,Discount,29.071165475905207,2024-05-22 15:19:48.956987,2024-06-06 15:19:48.956987
07de1e29-ec0b-4439-9ee2-aac7a7023ecc,Referral Bonus,7.620244015797306,2024-04-23 07:08:52.823558,2024-05-08 07:08:52.823558
59625b93-3ce8-4973-b22b-f5d8cb653e6a,Referral Bonus,41.85467184333257,2024-05-17 07:28:23.309847,2024-05-27 07:28:23.309847
6c7d7d90-8edd-4bf6-a3ba-f9b397915729,Discount,18.73162950851308,2024-04-28 00:01:44.024576,2024-05-15 00:01:44.024576
fbb09d8c-c9cc-42d2-8b02-cc3a2b818d13,Discount,37.1684523861412,2024-05-16 02:52:59.948136,2024-05-21 02:52:59.948136
89c01f47-fe81-4e3f-8459-a33626364aa0,Discount,20.292901385153115,2024-04-29 18:37:22.603656,2024-05-08 18:37:22.603656
6f0dab8d-98a0-4ec6-bc56-85b7eaa26080,Coupon Code,46.61735999220496,2024-05-29 01:46:44.022653,2024-06-13 01:46:44.022653
76c1b5f6-753e-4a7f-8ca7-4677b96c60ae,Coupon Code,29.256910576955764,2024-05-27 09:33:50.391238,2024-06-22 09:33:50.391238
c60f15e5-0cbb-4b7b-9a70-6111868dca73,Referral Bonus,19.34340485074385,2024-05-27 03:28:18.701650,2024-06-26 03:28:18.701650
90d08904-10af-4f18-8de3-759c87d832cd,Coupon Code,42.90073633057296,2024-06-04 01:10:42.113448,2024-06-07 01:10:42.113448
ccdce7b9-5602-4780-b968-0a1ea3f8b4d4,Coupon Code,19.980699053041015,2024-05-16 14:47:19.963348,2024-05-18 14:47:19.963348
f22ad44f-39cb-4421-87d5-9249365761d2,Coupon Code,9.186047576074285,2024-05-29 19:09:31.329691,2024-06-23 19:09:31.329691
f99dfe7c-c0f5-4f1e-8b26-f24901592b60,Discount,16.31793282076043,2024-05-23 16:31:36.215064,2024-06-22 16:31:36.215064
dec85701-722b-4e24-b5ab-26f787a707b0,Coupon Code,28.27840647374988,2024-05-01 01:40:25.669781,2024-05-22 01:40:25.669781
701422d8-76aa-4529-a44b-8fdf9920001c,Discount,49.215969329153275,2024-04-19 16:41:55.641666,2024-05-01 16:41:55.641666
7c5bb316-f06d-4e91-afd3-5d6638bda404,Referral Bonus,17.627726467367975,2024-05-29 21:16:53.489864,2024-06-27 21:16:53.489864
3868d89f-6150-4237-a90b-a4d86ee5a182,Coupon Code,45.177749618241585,2024-06-11 12:40:04.382807,2024-07-03 12:40:04.382807
1d899956-0e8e-44f7-a331-1e5e1a58c15a,Discount,48.77190744845522,2024-04-22 10:40:07.396840,2024-05-13 10:40:07.396840
31a3b75f-da22-4dae-941f-83d54ab46684,Referral Bonus,43.0473170498292,2024-04-17 01:00:47.450589,2024-04-25 01:00:47.450589
0c4d26bd-cc4f-4213-a29b-cb3daa2f47e9,Referral Bonus,29.525692551420228,2024-04-22 06:51:16.624552,2024-05-09 06:51:16.624552
e65972fb-e6ed-4a63-9c86-9aaf11d4400f,Referral Bonus,9.982983311551383,2024-06-04 01:02:39.221205,2024-06-28 01:02:39.221205
768c4bdf-cc7f-4c1c-8ec5-9a1a672e1f29,Referral Bonus,28.470810996829822,2024-04-19 14:14:16.140765,2024-04-25 14:14:16.140765
c3210179-3cf2-48b0-a2e3-3b7c0a57ad86,Coupon Code,32.57725737302213,2024-05-06 10:14:40.641561,2024-05-17 10:14:40.641561
9477707a-a049-468b-9076-a4d0edcc3fa9,Referral Bonus,21.765920954292817,2024-04-30 02:35:03.984303,2024-05-15 02:35:03.984303
d3570a8b-5d68-4eb6-a5c6-847989d9597f,Coupon Code,29.474040079856472,2024-06-12 10:10:16.025366,2024-06-25 10:10:16.025366
f2a2535c-15f9-4de3-8e20-39d2cec4d895,Discount,18.965534958572785,2024-05-14 05:43:46.051433,2024-05-15 05:43:46.051433
88541dd5-7aac-4e2d-b381-625cbe1cf3d1,Referral Bonus,10.399496868437144,2024-05-28 08:20:56.196714,2024-06-09 08:20:56.196714
c61cefd2-8248-44ab-a7d2-0afa86b753e6,Discount,44.365698449684515,2024-04-19 21:03:00.344733,2024-04-21 21:03:00.344733
0da699ba-9c2d-4bd8-ba83-802ab6d616ab,Coupon Code,32.5830346686226,2024-05-04 00:52:19.510667,2024-05-18 00:52:19.510667
79065b22-ce46-4993-9c34-c8f5895f4827,Coupon Code,48.122510891630256,2024-06-01 22:08:10.761887,2024-06-25 22:08:10.761887
b3bd132c-3d07-4aaf-83b6-9c65cd3ac9e7,Coupon Code,6.47781579393479,2024-06-13 16:11:22.891186,2024-07-01 16:11:22.891186
11e9818b-92fa-4a8a-b911-ce0e686d922d,Coupon Code,38.97380447773931,2024-05-02 21:36:58.499822,2024-05-09 21:36:58.499822
fda6ea77-8a6c-4f14-b99a-c3a4891215e4,Referral Bonus,17.00941266075249,2024-05-28 09:52:47.789049,2024-06-02 09:52:47.789049
661c8147-01fc-477f-9013-780a12bb6660,Referral Bonus,7.14664737472749,2024-04-30 04:02:58.471206,2024-05-10 04:02:58.471206
47aa84b0-2b23-4a0a-9ecf-ff392d036fd2,Discount,7.816790581313987,2024-06-07 05:55:58.488899,2024-06-10 05:55:58.488899
166ad678-99e2-4a12-8bf7-04703d816585,Discount,44.88395120072486,2024-05-27 22:49:29.066043,2024-06-22 22:49:29.066043
c02b3eb3-e010-48eb-90f3-88074075ed8f,Coupon Code,28.736871077178137,2024-06-15 07:41:24.410390,2024-06-24 07:41:24.410390
2ab46a7c-259d-46f0-8885-654de74332e0,Referral Bonus,14.599002372573173,2024-04-24 07:49:15.423160,2024-05-03 07:49:15.423160
8dae60ec-8bc2-4ae4-b7b9-122a9a4e86e9,Discount,18.927476897338316,2024-05-28 01:45:19.466890,2024-06-16 01:45:19.466890
1805ddb8-658f-4c35-9d1b-eed00463e9a5,Coupon Code,24.786288132372054,2024-04-27 07:04:42.943341,2024-05-23 07:04:42.943341
2b68a04f-c216-460d-8c40-56b73aac4807,Coupon Code,45.57969215674841,2024-06-02 10:43:08.362933,2024-07-01 10:43:08.362933
5535312c-c085-4a42-b722-7dc7b42ec027,Discount,12.73942434641657,2024-06-01 10:46:50.424746,2024-06-21 10:46:50.424746
9027d146-869e-4155-93ed-7bb1236d71ec,Coupon Code,38.57575750810261,2024-06-07 22:48:12.535959,2024-06-30 22:48:12.535959
efc431a9-500d-419c-bde3-42833ba0aa4d,Referral Bonus,11.526460844302681,2024-05-14 14:07:37.888465,2024-06-11 14:07:37.888465
dca379cb-c679-4c0e-80a7-4218e5774cf6,Referral Bonus,17.16736054402052,2024-05-01 14:50:03.611986,2024-05-19 14:50:03.611986
3c8bc256-4036-446a-a261-ea897cc73531,Discount,38.26897185767665,2024-05-28 02:17:16.197075,2024-06-02 02:17:16.197075
831ec684-0c70-49b8-a6a7-9dc55e950f8a,Discount,25.766692113956797,2024-05-31 02:20:34.680539,2024-06-13 02:20:34.680539
8378a9c3-b0dc-4db5-93d2-011789621e6f,Discount,19.968263556206985,2024-05-24 09:35:42.444225,2024-06-05 09:35:42.444225
831865f2-b08e-4237-a181-2adaff635326,Referral Bonus,43.69582225650359,2024-05-27 18:52:02.929221,2024-06-26 18:52:02.929221
adfdbddb-e855-4f59-bc81-0284ea60f4b7,Discount,29.626388797864983,2024-05-22 14:33:30.471755,2024-06-14 14:33:30.471755
023f2ff5-5f67-41c1-bc43-2fca13c5216e,Discount,36.00934053482902,2024-05-15 11:34:20.640628,2024-05-23 11:34:20.640628
44b1e11d-f86b-4807-948d-358556cf317b,Coupon Code,12.405916631300727,2024-04-22 03:29:52.358361,2024-04-29 03:29:52.358361
d74f79b0-fcc1-44b1-b532-2acaf3814c8e,Referral Bonus,47.9104290218158,2024-04-16 13:56:24.404002,2024-05-07 13:56:24.404002
2fa7509e-0041-449c-95c1-e5472d970912,Discount,45.27118448153513,2024-05-02 01:54:20.629693,2024-05-14 01:54:20.629693
3c7a5e40-eed6-4a1f-8b95-5319a4dc45fc,Referral Bonus,20.611008712903484,2024-04-20 21:41:03.149297,2024-05-03 21:41:03.149297
09a349c2-0128-4f09-8fb8-05089cb381af,Discount,43.983322373826816,2024-05-03 18:31:04.548753,2024-05-23 18:31:04.548753
e14ba523-5f7d-496b-9e04-930a4e8e953d,Discount,39.40752063675677,2024-06-15 12:15:22.899538,2024-06-21 12:15:22.899538
a2f8db49-8a6b-4716-a7d1-29aec97e99b4,Discount,24.920766577355376,2024-04-23 06:59:16.932140,2024-05-13 06:59:16.932140
19f70dd1-efa2-42a7-9bc9-5bb976f4a100,Coupon Code,10.243861063914496,2024-06-14 00:43:24.442971,2024-07-11 00:43:24.442971
513f7f95-633a-484e-9567-a9ff95d7be58,Referral Bonus,46.23282481835813,2024-04-26 04:55:51.542934,2024-05-12 04:55:51.542934
e2d5fe2d-0d9b-4d13-a7f3-75a2a62d8216,Discount,16.419725716200286,2024-05-17 02:40:29.071041,2024-05-26 02:40:29.071041
4b2db52c-763f-44e2-9bc1-f33f64e2c325,Referral Bonus,30.748514471088185,2024-05-03 23:09:57.246668,2024-05-21 23:09:57.246668
52c7f3eb-d2f6-48a4-9add-c46922f16aa8,Coupon Code,5.121979713120433,2024-05-10 16:19:16.675462,2024-06-08 16:19:16.675462
7ffb026c-0a93-4171-8df1-496450a24067,Discount,23.59281896494645,2024-04-21 11:27:29.113733,2024-05-20 11:27:29.113733
a959e28d-98f9-4a2f-910a-c9934c394897,Referral Bonus,45.504671272301884,2024-04-23 16:11:24.057316,2024-04-24 16:11:24.057316
a70d8878-9b74-47ca-b2eb-6a36185a7f24,Coupon Code,42.95409139038685,2024-05-03 12:49:11.408765,2024-05-07 12:49:11.408765
4ee6ceef-3ef7-4223-869e-b40cb3bbce2a,Referral Bonus,46.13272045847833,2024-04-25 12:32:03.427994,2024-05-01 12:32:03.427994
02ea8238-80a5-44e0-ab30-254ef865c712,Referral Bonus,40.27339187606111,2024-05-23 15:53:29.209098,2024-06-06 15:53:29.209098
ad12f1ac-c12b-44b9-865d-7924290589ca,Referral Bonus,36.63866531774413,2024-05-04 22:57:04.723734,2024-05-31 22:57:04.723734
62d2227b-94d3-4029-818a-b76c2b6b0917,Referral Bonus,40.69062317476772,2024-05-10 10:05:46.613031,2024-05-25 10:05:46.613031
181a32a3-aa37-4c4d-b41d-07f3ac44dfe6,Referral Bonus,18.378720173831688,2024-05-22 03:52:15.744518,2024-05-25 03:52:15.744518
45342b09-2975-4040-9af0-a04f1b66906d,Referral Bonus,24.590715521973628,2024-06-03 15:58:34.890200,2024-07-02 15:58:34.890200
6fbd52b9-7a90-4120-ac35-1b4e42d98738,Referral Bonus,32.713319935963526,2024-05-22 20:22:28.440967,2024-06-03 20:22:28.440967
e1a1f5c7-d881-4b9b-baab-61591b86f99f,Discount,32.612344238946704,2024-05-04 19:10:29.220092,2024-05-12 19:10:29.220092
bfc433eb-59e4-4f24-9730-7247d5f250f6,Coupon Code,42.66200530941232,2024-06-09 09:59:27.486649,2024-06-22 09:59:27.486649
91f90b45-f1b9-42b0-ab83-38bae2a8455e,Discount,19.72551266042432,2024-06-07 09:59:15.655792,2024-06-12 09:59:15.655792
8c57f396-d1ff-4738-b89b-03aafa4a490d,Referral Bonus,45.25152597011886,2024-05-06 17:34:09.911283,2024-05-12 17:34:09.911283
6c239f55-b867-4adb-9e30-2371af5db252,Referral Bonus,25.61028453033727,2024-05-22 13:06:45.220838,2024-06-12 13:06:45.220838
9b5f90bf-1fbe-45c7-a66e-95610153925c,Discount,5.475325429967783,2024-05-05 20:14:03.838758,2024-05-07 20:14:03.838758
867d3369-f754-4ee3-8727-4273238954f4,Discount,30.62328525573228,2024-05-16 14:25:53.519928,2024-05-18 14:25:53.519928
d0222ac9-2e19-487b-a391-d03785d7cb7e,Discount,6.356551409775685,2024-04-27 03:59:41.360426,2024-05-08 03:59:41.360426
ccf414ab-375c-4e2d-9299-5a9d9922c206,Coupon Code,41.132830740551796,2024-05-05 12:59:20.154449,2024-05-21 12:59:20.154449
33dfb030-d88a-4485-aee3-a3ea992973cf,Discount,44.9488802166989,2024-05-16 00:51:30.667659,2024-05-25 00:51:30.667659
eb00e10a-c7e7-4f09-8967-9c0f84766217,Discount,45.67489521846131,2024-05-06 12:50:38.088193,2024-05-28 12:50:38.088193
5b3cb7b9-ed93-4b3c-9ee7-f7217d21b08e,Discount,46.41320134671835,2024-04-22 16:40:08.425478,2024-05-12 16:40:08.425478
5612e6f0-802f-42bd-bcdd-1d5aa5efb8bd,Referral Bonus,38.10035177046988,2024-05-26 02:56:56.244822,2024-06-12 02:56:56.244822
cee3feb1-a1f7-444c-9f2c-d3471ffbabe0,Coupon Code,10.581429329885884,2024-04-26 03:34:47.628446,2024-05-01 03:34:47.628446
6beb7527-bebd-4b5e-8f36-ab5cc770b633,Referral Bonus,12.776718333288494,2024-06-14 13:04:02.006666,2024-06-25 13:04:02.006666
6a24a36c-a815-4b2c-8a4e-15b61cb3a56e,Referral Bonus,26.749431703457343,2024-05-28 16:39:00.053594,2024-06-25 16:39:00.053594
9f656c43-4914-494d-a112-467a705a4ce9,Discount,12.591807486145303,2024-06-08 05:17:17.257173,2024-06-26 05:17:17.257173
e79b5554-7572-44e6-8ab4-2c72efb57400,Discount,18.60192233175193,2024-05-31 09:07:56.586733,2024-06-04 09:07:56.586733
e4804c08-b808-4394-aba3-a1966991d539,Coupon Code,7.923232999587014,2024-04-19 01:47:46.676205,2024-05-05 01:47:46.676205
e2469e4b-f3d5-46b8-bab5-37ccb5c23d1c,Coupon Code,17.25163194298281,2024-05-09 08:03:16.702112,2024-05-13 08:03:16.702112
6c6cccf4-09bf-4f71-9ffd-5096cef45e7a,Coupon Code,14.493455605682847,2024-06-15 12:53:28.199444,2024-06-16 12:53:28.199444
a5f62ce6-d970-4ace-a6c0-3458c03fdbfc,Coupon Code,24.56809383284952,2024-04-27 11:49:27.392586,2024-05-24 11:49:27.392586
445fe1c4-a935-4712-b074-415c15d8e1b4,Discount,10.03341121808062,2024-04-22 12:32:18.921067,2024-05-20 12:32:18.921067
dc537677-9727-49c0-94fc-a9412ce06ccb,Referral Bonus,8.98513430140867,2024-05-24 13:06:48.608865,2024-06-17 13:06:48.608865
1af5cd0b-4d4b-4ef9-90c2-4259106ebe63,Discount,44.69778367889997,2024-05-30 23:18:00.991959,2024-06-15 23:18:00.991959
ef8fbcae-12f9-46f8-833b-43e76827da2e,Coupon Code,16.52988023431952,2024-04-26 22:31:16.469120,2024-05-22 22:31:16.469120
8c35bb36-f65a-4cd6-bbcc-63ea5291ff30,Coupon Code,48.00855096620233,2024-05-29 01:59:23.979762,2024-06-03 01:59:23.979762
07e73909-6557-494f-8ce2-622fc305abc6,Discount,15.891588671073439,2024-05-08 19:59:10.414357,2024-05-28 19:59:10.414357
2ca7f879-b30c-4592-b5a3-342f8a11b640,Discount,36.82212710794798,2024-04-21 00:43:59.827193,2024-04-22 00:43:59.827193
29bd6af6-31ff-4baa-bb39-c5ef4a6ad7ef,Referral Bonus,43.666048826468185,2024-05-06 23:27:56.337013,2024-05-26 23:27:56.337013
c969fa9b-c9ea-4483-b5d1-095d82404f80,Coupon Code,28.952412638889882,2024-05-08 02:18:26.352113,2024-06-04 02:18:26.352113
55522a2a-6269-4149-b042-6025408f7fcc,Coupon Code,29.88430933422719,2024-06-11 09:09:32.068462,2024-06-28 09:09:32.068462
6c718fdc-89de-421f-85fb-5ab42a9a44af,Discount,28.911506752961003,2024-05-11 15:20:14.490897,2024-05-31 15:20:14.490897
468fb90c-0f83-4bfa-b60a-1fc565f6ba7a,Coupon Code,42.24247813087265,2024-05-20 05:51:33.763251,2024-06-16 05:51:33.763251
caf743fe-39cf-452f-8f7c-cdc13dbdd759,Coupon Code,26.948058729114713,2024-05-23 18:27:32.330460,2024-05-25 18:27:32.330460
a906aa4f-b4ae-49e4-ace3-3e1cbcf561aa,Discount,43.618588352939305,2024-04-27 13:19:42.055445,2024-05-16 13:19:42.055445
364ed79f-3e96-4c81-9e8b-6fae2bb7b0d5,Coupon Code,19.239262990678682,2024-05-14 03:59:12.673860,2024-05-31 03:59:12.673860
31a01e3b-e7fd-4570-a7cd-856c55f7e862,Referral Bonus,15.834988033257007,2024-05-30 12:47:25.749477,2024-06-06 12:47:25.749477
a9c27ee2-9454-4c99-904b-96ca98581940,Discount,43.175601581688426,2024-05-11 07:28:00.077364,2024-05-21 07:28:00.077364
f3d2ea4a-034e-486d-9074-d856d573d194,Discount,10.63254204695148,2024-06-07 14:33:37.857238,2024-07-05 14:33:37.857238
df2b666b-2cd5-47aa-95cf-ef70339e0eef,Referral Bonus,38.316184657654844,2024-05-30 02:00:25.671685,2024-06-23 02:00:25.671685
6618dc10-0dac-4240-afc4-cf5145abfe24,Referral Bonus,36.688531586984524,2024-05-19 16:10:52.857962,2024-05-28 16:10:52.857962
3dea14ab-627e-43b2-8a95-57856cc36fad,Coupon Code,49.29579873256749,2024-06-08 09:12:02.537791,2024-06-29 09:12:02.537791
e823c8e5-d95d-4cd0-b7a4-35d5777e6de1,Discount,30.84996633702959,2024-05-01 18:10:20.826646,2024-05-22 18:10:20.826646
057bcb01-b75b-4f97-930e-83a5a212b35d,Coupon Code,15.200390592034571,2024-05-31 19:15:12.066684,2024-06-26 19:15:12.066684
ba41cf52-4a84-4fa1-a9c6-3179818abe98,Referral Bonus,18.381113414523348,2024-05-07 15:26:47.046955,2024-06-04 15:26:47.046955
133e2d4b-1bdb-4776-9620-aa88190ed9f1,Discount,38.43023565375772,2024-06-11 11:55:16.524331,2024-07-07 11:55:16.524331
09a57210-761c-4fb8-8d56-0e65ea99d7ee,Discount,30.58590491985559,2024-06-14 22:50:48.098320,2024-07-13 22:50:48.098320
57ca2019-d3ed-4f59-8a97-361082144f5a,Discount,11.291506671369927,2024-04-21 01:30:24.774693,2024-04-23 01:30:24.774693
e4fb4155-572d-4b45-8e95-57d42fb041cd,Referral Bonus,34.446329031816404,2024-06-13 06:52:32.668905,2024-07-02 06:52:32.668905
d6ef9df9-edbe-47e3-a6b5-b9de91184cdf,Coupon Code,30.84342834964697,2024-06-03 15:40:04.634928,2024-07-02 15:40:04.634928
4380f3b2-dc3d-415d-b600-127ab45db038,Coupon Code,20.33395152147422,2024-04-30 06:47:08.149390,2024-05-25 06:47:08.149390
9019ef5e-73a0-4ae6-9d56-de6043869104,Discount,48.74657179130777,2024-05-10 19:30:32.166385,2024-06-07 19:30:32.166385
5c03726e-541d-4190-9d98-85ca088b6868,Discount,30.752604467968176,2024-05-14 10:09:13.341952,2024-06-02 10:09:13.341952
6f131ccc-ebb1-4942-8719-1951beb0ba3d,Referral Bonus,18.999201001860506,2024-05-07 19:16:51.785527,2024-05-13 19:16:51.785527
f84474e6-8e76-4d8d-9dc8-1665005d6f0b,Discount,11.051586721157161,2024-05-25 13:15:27.959369,2024-06-06 13:15:27.959369
f478438a-38a5-4567-b922-588ddb853049,Coupon Code,5.489224315810203,2024-05-25 06:20:48.014953,2024-06-20 06:20:48.014953
f29946ba-25d8-457f-9b4d-4019c696c43a,Coupon Code,49.30757953184967,2024-05-06 00:42:08.680201,2024-05-26 00:42:08.680201
e13facca-656e-43a8-bf07-b2ef3db3195a,Coupon Code,19.079648420070665,2024-05-01 06:29:51.988365,2024-05-16 06:29:51.988365
a090d915-5675-4612-8e7d-3a633fd3d0a5,Coupon Code,45.83288069611988,2024-04-27 18:03:39.809450,2024-05-11 18:03:39.809450
74de05b9-4696-4703-84c6-8e7a3c3bb345,Discount,6.638768840488813,2024-06-04 00:06:59.239298,2024-07-04 00:06:59.239298
9ce3223e-d2f1-4e38-b23f-269b68c91c5d,Coupon Code,41.61238605957996,2024-04-17 00:17:58.612286,2024-04-18 00:17:58.612286
06d9284e-50fa-47da-8fbe-685821973744,Discount,5.570045263778073,2024-04-17 05:29:48.337471,2024-04-29 05:29:48.337471
ce3e6b4b-1e86-4c6b-a14f-b98c6d0681f5,Referral Bonus,26.410276198451648,2024-04-21 21:36:59.727216,2024-05-19 21:36:59.727216
17ae6e02-a70e-4402-9383-4f1530f2d256,Discount,42.6743358586567,2024-04-21 22:18:41.184206,2024-04-25 22:18:41.184206
225c639e-3404-4ba8-bca9-c1b9ca5d3af9,Discount,11.692345751454328,2024-05-22 13:29:17.588234,2024-05-25 13:29:17.588234
497089f2-2fd1-496a-aa64-a78f41241076,Referral Bonus,27.9216483905408,2024-05-19 10:48:45.789491,2024-06-01 10:48:45.789491
a5c133f9-a2b2-4112-85a9-7578e48729e0,Discount,31.600587247585096,2024-05-17 22:23:59.980152,2024-06-11 22:23:59.980152
3bfedb84-908a-4408-aeea-1eb6e510dc3c,Coupon Code,21.695427097078852,2024-06-11 09:15:03.001358,2024-07-07 09:15:03.001358
4372b928-6c2d-4743-ae7a-b2488074b747,Referral Bonus,30.704355646994465,2024-04-29 17:17:34.741338,2024-05-14 17:17:34.741338
