coupon_id,coupon_code,discount_amount,valid_from,valid_to
c3015f11-7089-48ed-b765-ea852cc60177,D1ZV03BL,30.249518985437575,2024-05-04 00:57:35.044502,2024-06-02 00:57:35.044502
fabe9df7-5ac8-4582-938e-573925c8849e,OSER96WW,15.93554736461821,2024-04-25 02:30:14.357354,2024-05-06 02:30:14.357354
8b399807-530f-47dc-8458-4020613423e6,O7TYKALI,29.258388955791645,2024-06-09 00:52:56.766059,2024-07-01 00:52:56.766059
e03414db-34a3-490f-a730-2da928cdf915,4NOG3VL8,38.406833548119074,2024-05-22 17:33:31.713264,2024-06-02 17:33:31.713264
9ad20eee-ce59-4a08-bc8a-47683c72898e,WAUM2WM9,15.45361361382572,2024-05-29 12:00:46.158099,2024-06-14 12:00:46.158099
43bdf920-416e-405b-b6d3-bc53d15b2fe4,03KJ8V77,37.778380446311374,2024-04-22 10:12:20.747781,2024-05-08 10:12:20.747781
573ed6c9-0d67-4750-accf-2949c50c4182,WPCJEOYH,30.339446793570154,2024-05-16 18:35:37.146752,2024-06-05 18:35:37.146752
578ba634-b48e-4cdd-8277-9938171032b3,SJVFBVHH,49.65744972186556,2024-05-05 18:05:58.490658,2024-06-01 18:05:58.490658
a9d1479b-a686-48cc-9815-a9f69b4ea699,26P7TTXX,9.539107361980786,2024-06-13 07:50:27.785410,2024-07-11 07:50:27.785410
30c1a707-2ad4-492a-99a5-ae484a4f84cc,7V6ZBN6L,16.312752150943567,2024-04-18 01:16:47.453862,2024-04-26 01:16:47.453862
23207d9d-105d-4107-9645-f52ef95571c3,F6MRHGII,31.180175695998212,2024-04-28 10:12:33.604450,2024-05-20 10:12:33.604450
cc8f9781-dbfd-4718-b83e-aad289dacaa6,NNZX5807,21.072530956376536,2024-05-13 19:36:53.582410,2024-06-02 19:36:53.582410
23ecbe00-b7bf-4424-ab01-ce2198183e25,VRVXUEKV,41.59557339371919,2024-05-04 08:02:47.238514,2024-05-19 08:02:47.238514
f05a70cf-9290-46d7-93a8-6cd917c2bfc5,LYEUMBO4,36.74549307764005,2024-05-14 08:21:40.818370,2024-06-02 08:21:40.818370
b10748de-6537-43f0-930f-a51d1257d947,42YZ9NQB,12.186060189269472,2024-06-13 21:07:10.090046,2024-07-03 21:07:10.090046
d05759e1-ce9d-46ca-a637-e109bb5d9c93,650GONB2,12.336523643378666,2024-05-24 18:52:41.175830,2024-06-07 18:52:41.175830
6cf10f4a-0bd1-45d4-abf0-16a64e9ead9b,UBMO8WXI,26.36114747265201,2024-05-04 14:56:35.382929,2024-06-02 14:56:35.382929
ba15017f-f6f6-4742-8998-e73d79711dc2,2LJ7TG5R,10.956031685919443,2024-05-03 07:20:54.987647,2024-05-20 07:20:54.987647
95f74588-1b3a-47cc-8fbc-cb6221228cec,G7932MQ4,12.455293634393268,2024-05-20 08:08:06.303665,2024-06-13 08:08:06.303665
a99a5145-83e2-4070-a572-035673fdb92e,77I1Q30U,16.339573893091508,2024-06-15 00:31:35.203027,2024-06-28 00:31:35.203027
e56064d7-5ef3-41a8-a28d-356b94349c3c,WCFKFTUM,17.118629934232253,2024-06-10 00:59:55.382124,2024-06-21 00:59:55.382124
38c3994e-f7ae-4357-96c2-a7d30520befc,BE6V83OJ,44.123555581866235,2024-05-19 01:38:22.076416,2024-06-02 01:38:22.076416
23cb686b-1145-44a5-9a7c-272f26ba3842,GHP5OH8H,14.71070247859224,2024-06-13 19:00:51.849483,2024-06-29 19:00:51.849483
6a125fb9-11c6-4884-9c0b-927d4f6f0706,KZIXU0RB,34.90603229777834,2024-06-03 13:55:34.010312,2024-06-09 13:55:34.010312
35b1399b-a345-478e-a95f-b6e3237e746f,RCNL1A57,25.650692878419036,2024-06-11 06:42:17.588922,2024-07-01 06:42:17.588922
80baf91c-50f8-4227-8064-4b2e39ba2b25,0GOATZH4,14.895468091541504,2024-05-16 03:52:31.445646,2024-06-14 03:52:31.445646
5fc4666e-c27f-4ac6-aa82-fd991ea3495c,AVD1JO99,44.05072586003781,2024-06-04 22:27:46.987645,2024-06-17 22:27:46.987645
1c7df30b-0e7a-45f3-9d4a-32c3f5a5d809,ZORICUZ0,49.82290449769723,2024-04-24 15:00:12.995795,2024-04-29 15:00:12.995795
de87819d-5df4-457a-8a52-bf2cfc29337f,ZKWGEIO6,34.29939513730007,2024-05-07 17:21:44.413006,2024-05-16 17:21:44.413006
119d356f-08ca-4cb8-8a48-6f0e3d260b45,Z3U2CMPB,31.400237205173845,2024-05-31 09:52:50.293532,2024-06-11 09:52:50.293532
35f0c3d6-9afd-48c3-902e-8168c052d48d,QYIJHW3P,5.364565091906675,2024-04-29 00:03:46.957808,2024-05-28 00:03:46.957808
5d7e6130-d711-4d50-928f-ebe5b6ae2615,05XA1VLO,20.108649669611612,2024-04-22 09:50:57.691180,2024-05-02 09:50:57.691180
c475852b-d1c9-41c9-ac48-057218b59f9d,VULEJXMA,43.20062971823913,2024-05-27 04:19:25.274176,2024-05-28 04:19:25.274176
ecf08b46-6c48-4ff4-ae5a-8a8f2f94a49c,SBY8JDAI,38.10078961387389,2024-05-15 12:06:26.625031,2024-05-17 12:06:26.625031
5bb10aa1-2708-4df9-8373-ac80479f3c42,WRX8ZFF9,11.851227883906752,2024-04-22 09:01:39.522001,2024-05-07 09:01:39.522001
ca73d513-1da3-42e0-bcd8-cbe8651bf06d,0CH3W1RF,18.981220083791705,2024-06-13 13:11:54.213953,2024-06-19 13:11:54.213953
48432e50-823d-4ef7-96f2-01d0c232ed30,QOUM94MB,40.21902801565159,2024-05-12 20:41:03.217104,2024-06-04 20:41:03.217104
5310e9f2-ea3d-460a-91fb-133c4d297440,1XGXOLKU,31.377973112258932,2024-05-01 14:51:47.508180,2024-05-14 14:51:47.508180
af5804c2-51ed-4e63-a04c-ffc8c5bea84e,AB0B8H3H,43.43685230740581,2024-05-26 07:07:32.862873,2024-06-10 07:07:32.862873
f56dbdd9-3c8f-4933-badc-30f95a7f7976,C88IYL6O,23.935148919562064,2024-06-05 03:39:03.696635,2024-06-28 03:39:03.696635
f007b3a4-c631-4919-bc84-b80d827e68e8,ZDZ0DI9B,15.153869501931323,2024-04-29 12:33:55.028862,2024-05-18 12:33:55.028862
78a2f916-7ea6-4a12-ad80-3eb41741794c,WZCHCHVN,27.50389388799544,2024-06-08 03:01:54.888442,2024-07-04 03:01:54.888442
db5d74e4-6925-4f85-b2f0-431ba842053e,9NEAU4HZ,40.36575995363532,2024-05-11 14:07:41.812596,2024-05-14 14:07:41.812596
ef82053a-125f-44c8-9b27-2d5ea1775bcf,QZTI14JX,49.50446623335124,2024-04-21 20:09:39.483641,2024-05-02 20:09:39.483641
9e0cd774-81c1-461e-bf79-b16dd8475108,QXVUOPOH,41.84726717200503,2024-06-05 22:48:52.686934,2024-06-16 22:48:52.686934
04bee4fe-27a4-42fe-9dc9-3ccb95c47aab,NH7629RW,32.679229523818265,2024-05-31 15:33:27.115764,2024-06-08 15:33:27.115764
e850686a-47cd-421a-8e62-54bdd219b7af,8DXUZXCT,9.881090542025973,2024-04-30 12:18:48.127622,2024-05-09 12:18:48.127622
c7228037-a56a-4b19-9124-6a9c27b524f2,32V13AFA,48.664568878942596,2024-06-03 04:17:07.006641,2024-06-20 04:17:07.006641
bc4e3e98-382e-4162-b563-fd9f0f4dda0b,PX25UU7V,48.28359709726263,2024-06-05 16:13:28.555305,2024-07-04 16:13:28.555305
60f40d8e-c56b-4599-982a-1a7cd368e135,5PHCLEUN,5.020476912670686,2024-04-30 17:05:42.801868,2024-05-15 17:05:42.801868
f7348f79-89e0-4530-8005-ab853e8e6bbf,R5KXDOZY,26.785442439767984,2024-04-26 13:47:56.494979,2024-05-19 13:47:56.494979
94ac081c-17ee-4e26-99dc-60ce2c7fdfe2,KC3S05QG,42.59778006104074,2024-04-18 18:47:53.538005,2024-05-16 18:47:53.538005
59b34aba-f886-458f-9ccd-ffbfaf29eff6,2T8KHR87,41.56062700283731,2024-04-28 00:35:58.077489,2024-05-20 00:35:58.077489
5e06f280-50ff-4a4f-9a5f-ee456425a33f,4LS7UM0Y,30.30123947058322,2024-05-21 13:58:10.224700,2024-06-18 13:58:10.224700
510a9fa4-38f1-42ba-ad21-97582a358ce6,U4PO1Z5X,43.96281501238168,2024-04-21 22:41:33.357705,2024-05-12 22:41:33.357705
f508d278-a111-4d11-ab71-10bf62523589,B0ZB93DJ,34.40991425321277,2024-05-11 12:47:08.806718,2024-06-07 12:47:08.806718
cc60146b-668a-4b07-8a7d-f39a7e3fbfd8,SLUPERP8,45.33185525877273,2024-06-15 13:09:56.930142,2024-06-17 13:09:56.930142
2e055e4a-bf08-4d95-8283-f10179c3a6a3,X9QT9IX5,38.991455369675364,2024-06-04 07:36:18.438400,2024-06-29 07:36:18.438400
00aa6929-f0fe-4986-a9a0-eba95dda3274,HVI2UV9F,31.148122722725095,2024-04-19 07:17:32.225073,2024-05-12 07:17:32.225073
e6bee11a-c066-4397-9f04-cf35815f2d13,7U2OS1IM,18.85233920924086,2024-05-18 00:03:42.848914,2024-06-03 00:03:42.848914
147151a5-4063-47c0-8879-07154bdd10e4,TFHY6PCR,22.478608222054266,2024-05-04 08:23:29.552174,2024-05-31 08:23:29.552174
f11bece1-1b9b-4122-8696-5fc25e318be2,9TUGZA4I,27.302433770152394,2024-06-04 15:29:11.153662,2024-06-13 15:29:11.153662
0d46cce7-bfd5-4f60-99fe-1db4d994fd2f,Q598PW0Y,33.98673422507147,2024-04-19 00:11:24.959713,2024-05-11 00:11:24.959713
89714d3b-024e-427f-96cc-16782a8e17de,QLTO0IIB,43.2613705961317,2024-04-18 15:41:31.121883,2024-04-30 15:41:31.121883
1c359423-d573-47b5-871c-8b4757889307,YTQIPQAE,47.22545359614576,2024-06-04 06:23:10.660299,2024-06-07 06:23:10.660299
77d862e3-48ae-41be-b937-f0248d18e806,0V7BF4O5,35.78179001062976,2024-05-31 09:51:05.929554,2024-06-26 09:51:05.929554
40b87e73-b4fe-4835-ba17-35b1ad0070e2,58ZQ595P,46.81008936040341,2024-05-05 19:55:57.031561,2024-05-16 19:55:57.031561
781a0658-add9-46a3-a45f-41a8c993383a,RMVJ3MJ3,12.879734458364885,2024-04-29 10:47:55.275287,2024-05-22 10:47:55.275287
5a820dea-ec2a-4e69-a31b-d3fcde3d09d9,VOD3VWGZ,33.97289165283186,2024-04-23 13:25:43.831963,2024-05-03 13:25:43.831963
19b76e34-651f-4328-af13-0b2856e7036e,I4FTAQ2Q,8.473256368681154,2024-04-24 00:27:06.726969,2024-05-20 00:27:06.726969
d486477c-75d6-4134-9c53-aad4f5cb9524,ZSYJWAO6,42.750860206633035,2024-04-23 09:06:04.748544,2024-05-03 09:06:04.748544
548a12ca-6ab0-4282-b88b-01d1ef3b066a,WWF6K4DM,38.2951823743216,2024-06-09 04:33:39.740302,2024-07-02 04:33:39.740302
c743d2e1-7c77-44a4-b82f-8661ada24bb7,LFARCCJJ,22.956734180481448,2024-04-18 00:29:15.531224,2024-05-02 00:29:15.531224
48efc0ab-14ca-4cd6-ac9c-9d0c0c0f4b44,VNPZBMQJ,25.945875872593533,2024-05-03 11:08:24.784272,2024-05-04 11:08:24.784272
67a42744-ab49-481f-9e42-63923e81ff5e,6V8RLAV5,49.175562112536205,2024-05-07 00:33:06.846149,2024-05-27 00:33:06.846149
2f875ca3-dddd-4cb6-9bb9-44f60c51cfb2,36EV8HR6,37.44709313424338,2024-05-15 17:17:21.482565,2024-06-12 17:17:21.482565
4b0229c9-7071-4634-8e9a-994cd5587b5e,J3RVMQ3J,22.141753922243794,2024-06-08 19:43:14.964951,2024-06-26 19:43:14.964951
11c4fb7c-659e-47b2-b221-66ddcf464e85,6IIJJJEE,12.946657773196598,2024-04-22 00:25:58.784043,2024-05-21 00:25:58.784043
53d57646-7fcd-4ff6-ab49-d8a36bf8ee78,F5BHMU8L,47.173384013249326,2024-06-10 10:37:11.645459,2024-06-18 10:37:11.645459
c5313180-36d5-49e6-9890-570dab11907b,41SLHDV8,37.497356366108235,2024-05-23 02:46:39.258036,2024-06-05 02:46:39.258036
f2acce6d-d338-4628-bcaa-7663c778bb40,8JDE3KK0,11.406207159421697,2024-05-23 11:16:21.267451,2024-05-27 11:16:21.267451
e579cfab-f615-4207-8439-d53b97a82ebd,GH6K59SN,44.906774412669066,2024-05-02 23:41:44.208824,2024-05-27 23:41:44.208824
2aa30e1c-f331-48a0-bb16-e70eeffd1117,0PZ5QP6B,34.65519157822332,2024-05-17 12:07:05.799145,2024-06-04 12:07:05.799145
a9080e6d-1e33-4bf9-ac88-58cff8f6d818,VXOX3AUG,16.80144286646649,2024-05-03 11:29:46.479998,2024-05-15 11:29:46.479998
3cbd1c4f-5553-4431-a20e-5f1f93e04870,U01UYHEK,15.57096640478923,2024-05-24 02:39:28.889562,2024-05-26 02:39:28.889562
2cff5ccf-520c-4c74-baf2-6a63cf28074d,YNNFAC3B,41.359161183533075,2024-05-10 00:42:26.064568,2024-05-22 00:42:26.064568
de3e05d1-f008-45f6-ae2b-3ea7427e855e,SC555QVB,8.982400607184058,2024-05-02 03:05:30.111638,2024-05-21 03:05:30.111638
401f1db1-974b-463a-b814-8a512bff53ad,4RIWLAWU,10.225109195765057,2024-05-08 14:25:25.704977,2024-05-14 14:25:25.704977
885d0af3-9164-41e7-89df-29eba1408a27,Z669NHLY,10.268047340446888,2024-05-15 11:31:11.690168,2024-06-10 11:31:11.690168
0b4667f9-342a-47a3-97e0-23c4993ddb6d,SSD2K00Z,30.23032998939102,2024-06-06 06:03:34.244123,2024-06-24 06:03:34.244123
c23bcdb8-c3ef-4038-8944-9104745d374a,JQICX0LV,25.571408236241428,2024-04-21 05:37:33.928738,2024-05-15 05:37:33.928738
88b9a3c8-0be0-4a6f-9c82-d857d0d7844c,SD98F0A8,14.554957118288325,2024-04-22 17:17:48.627638,2024-05-15 17:17:48.627638
29402f8e-ea32-441b-b7c2-62add8807bff,I0GMT1A7,44.70441621349764,2024-06-05 10:23:20.909510,2024-06-30 10:23:20.909510
e36e2675-83ad-4a37-8698-6c29b55d46cc,5CYOV7DH,42.45844037769036,2024-05-07 22:54:21.174731,2024-05-12 22:54:21.174731
fd077896-8408-4a18-ad88-88a2db36f0d1,S9LKZIC8,15.20322041280872,2024-04-25 01:22:24.317436,2024-05-19 01:22:24.317436
704ba0a7-1a52-4de2-9a4f-03df235cf80a,SAVCX7RS,22.575956468704852,2024-04-20 02:41:42.370682,2024-05-09 02:41:42.370682
18244c1e-4596-432e-a3e3-37d2cc4219b9,EYHBPAH9,9.066460239095887,2024-06-13 03:41:25.163901,2024-06-21 03:41:25.163901
59393b6b-8a30-4049-b233-f39b4ae42a12,4CJMIJYG,47.58362768653672,2024-05-21 18:30:27.406532,2024-06-20 18:30:27.406532
a4b32668-b4b6-475d-8944-02971ccc919b,FXYBB8MQ,46.54920461050776,2024-04-29 15:35:32.840894,2024-05-09 15:35:32.840894
c7c14329-ff09-47e4-ae10-b9ecba1fa226,LIFM851T,17.397280234486765,2024-05-11 03:17:09.793181,2024-06-06 03:17:09.793181
a628adc0-733a-437a-94e6-c16c70381680,1WCN20DL,7.394545721476964,2024-06-08 12:01:21.298193,2024-06-14 12:01:21.298193
4ed5db93-5cca-4b89-9623-5390b004da7d,IQ6J4EHG,25.929344900535316,2024-05-15 01:29:07.503096,2024-06-06 01:29:07.503096
82d520f4-1bb2-4b2e-a61d-9c90bc8fa965,Y90LERAV,36.39379108670182,2024-04-29 09:57:23.146947,2024-05-29 09:57:23.146947
1957d9bc-9980-41fb-9f29-b1a5cf5d5e6e,UX9YMYS3,46.37760720775111,2024-06-10 08:59:21.636222,2024-06-13 08:59:21.636222
53b55d08-fc91-4798-95db-bbdb5b075612,UHK8C09V,46.53577965032501,2024-05-13 09:12:13.026434,2024-06-05 09:12:13.026434
4d3b7127-25e9-4488-8c06-560593e3ec63,Y19V3ROI,14.307692816216727,2024-05-21 03:56:21.841101,2024-05-23 03:56:21.841101
673ecd57-358b-4e45-83d7-2490fdfd7c17,SHBHVMB4,20.826057245397624,2024-04-30 15:19:02.061736,2024-05-13 15:19:02.061736
3c4acefa-7fda-4444-8320-a43d220dfe54,QW6HDLN0,17.101856194210345,2024-06-04 00:02:38.246374,2024-06-22 00:02:38.246374
7d5ff195-8f29-413a-920a-74c52e5b47ba,AGM5WIB4,40.3884606052889,2024-06-08 04:47:28.457128,2024-06-12 04:47:28.457128
d15bee83-ec90-4ca2-bd08-2a2535bc56e6,A3SFGG09,15.09525892226634,2024-05-20 02:00:56.216464,2024-05-29 02:00:56.216464
8038fd7f-1b25-45fb-b444-ecec4e1bc318,C11Z8XLA,46.45697717133918,2024-05-04 23:14:42.691375,2024-05-15 23:14:42.691375
920eb11e-2f60-406a-90df-fde5852422f0,IAWDJIL4,9.872393458445998,2024-06-10 11:35:57.600299,2024-06-28 11:35:57.600299
63b0ca3e-413f-41d5-b81c-107532993ed4,KGN57KWL,31.205728712903376,2024-05-31 06:40:28.265800,2024-06-25 06:40:28.265800
f4856032-3007-4651-8855-f8923751bb9c,V36IPRFW,39.2167549363591,2024-05-20 23:06:01.835963,2024-05-23 23:06:01.835963
86b0488d-5000-45aa-bdc4-de982d7a9162,9HG6ZXJO,39.7962648437087,2024-05-16 22:52:43.801701,2024-06-10 22:52:43.801701
51e91814-90c4-44a4-97b6-9742d4bb0055,WJYLJO0H,19.54341514510314,2024-06-11 01:02:55.038545,2024-06-16 01:02:55.038545
dfe90349-b8f8-4e79-a367-31b034d12575,RSQI5KZX,42.28742319604944,2024-06-08 10:46:56.027659,2024-06-09 10:46:56.027659
f691f627-e5aa-4b8a-8d7e-bfbcc6027870,5J9DU7MT,37.20964542434679,2024-05-31 00:34:07.322936,2024-06-18 00:34:07.322936
3117caef-60d2-4d7d-8ebb-ac1f19670736,PO4XQ1DT,39.61229592792782,2024-05-05 06:16:00.730249,2024-05-11 06:16:00.730249
e71099c5-8362-489e-81fd-f9425fa9269d,2CBCB1L7,9.213292247236893,2024-04-17 17:18:33.388535,2024-04-19 17:18:33.388535
cc9124d2-f801-4846-be6e-552ef6a8eecc,MC8IMHWF,36.673432095385564,2024-04-24 02:45:39.308210,2024-04-29 02:45:39.308210
3daef233-c574-4e0f-ba9f-926d4db78ba4,I8SMCDH8,19.21182746949547,2024-05-02 04:36:47.959310,2024-05-27 04:36:47.959310
b6d5a48b-9964-4d4a-a41e-0063325cd344,KS1G4BGE,8.009912728747071,2024-04-21 08:28:30.211192,2024-05-17 08:28:30.211192
6c50de25-c3f0-425d-926d-dc283c814e7a,EPWEGI75,35.10322043053341,2024-05-04 01:49:40.105216,2024-05-05 01:49:40.105216
0cf65e90-daf5-4be4-b76b-676d4e57d85c,8NFLNDRD,45.832278348557445,2024-05-16 05:43:51.229140,2024-05-18 05:43:51.229140
0553be0a-1904-4881-b50b-1cf4e185f5c4,RJXTCG3Z,47.1224697960135,2024-06-06 09:39:51.397958,2024-06-19 09:39:51.397958
e345819f-7e93-4605-8ac3-e27409dd7d33,QD03EB1J,26.26140938876469,2024-05-15 03:03:08.721753,2024-06-07 03:03:08.721753
399b7f04-b155-43ea-a476-588e208f5429,IMHKW9J0,49.216420879561205,2024-04-18 01:08:06.929794,2024-05-07 01:08:06.929794
010644d2-ce8e-492e-978d-7206a3e3adbe,Z4W4WCLA,19.83885780225638,2024-04-19 20:11:25.487601,2024-04-20 20:11:25.487601
9dd0ce66-878d-4555-aa90-c57f4a6040fd,X9XFGK3C,38.130716484097576,2024-05-04 11:16:21.889428,2024-05-27 11:16:21.889428
173dc633-c048-4d8a-b21c-be35afb8a626,7C9P2VLL,15.45146032496853,2024-05-02 02:43:09.863706,2024-05-30 02:43:09.863706
db87363c-1cf2-43d1-8d19-63ecfa0ec0cd,NHN9C74O,21.029611501153756,2024-04-23 08:22:41.554162,2024-05-11 08:22:41.554162
14faf984-dce9-46f3-b5a3-6eb196a879ff,W7QL6VBK,18.9177568891947,2024-06-12 06:14:22.607444,2024-07-07 06:14:22.607444
1202bc4f-108d-4012-a65a-606c59d385bf,2PBPYG4S,9.010592652737627,2024-06-06 02:09:39.345642,2024-06-26 02:09:39.345642
a0d92174-6a09-4a09-8df7-d308529bfcb4,MJVH8F05,5.992737170155947,2024-06-14 15:58:58.507825,2024-07-13 15:58:58.507825
f6484bad-f14f-4381-a897-71aaf718a1bb,JWHMU6RM,39.488864938828115,2024-05-03 08:30:19.135707,2024-05-07 08:30:19.135707
fa297f7e-6773-444a-9199-2542ec623cee,Y0B45TQ6,27.155276051562108,2024-05-18 03:46:54.438928,2024-05-26 03:46:54.438928
a0096967-5842-453d-897c-818a80818684,WMZUY814,13.35746091905542,2024-04-23 13:46:53.428063,2024-04-24 13:46:53.428063
cee7ced9-01e3-4b54-894d-b67369f00507,L8IX7QDD,21.26017126915012,2024-05-04 13:19:58.998854,2024-05-05 13:19:58.998854
32f527bd-aca2-4440-9f1c-c4f1510a15b5,8VNX2SY9,21.591662638833466,2024-04-25 04:57:32.176842,2024-05-05 04:57:32.176842
1f61bbd3-b176-423c-a135-d3fa447a6a76,72XM87K4,41.740912566364635,2024-04-30 15:18:57.465980,2024-05-27 15:18:57.465980
9d9b3d69-353f-44f4-8a02-9f50198b9e65,W40BIK3Z,27.601673105912578,2024-05-04 18:29:04.467518,2024-05-12 18:29:04.467518
0f30f0a1-b91e-4528-8d69-faeaeb364604,4YYQD50D,22.85056979823261,2024-05-06 23:23:04.199195,2024-05-26 23:23:04.199195
02b05451-74dd-4f9f-a81a-f8fc2a2b7929,4WOQ6KD1,41.015084696620846,2024-04-26 03:29:21.358131,2024-05-21 03:29:21.358131
8dab2a0f-1729-4a89-bb03-29a4f9b4389e,1XK1HXM0,44.93006553121796,2024-06-12 21:47:54.289427,2024-06-25 21:47:54.289427
ed8cb0b7-fde6-408e-b46d-28b4d3422a86,UR0HSC9M,43.83777648461444,2024-04-21 09:31:58.995515,2024-05-12 09:31:58.995515
4e2e03e9-d3bd-47f4-a32d-24947c013154,PFFDWDNW,6.651719800834316,2024-06-07 02:47:29.408974,2024-07-06 02:47:29.408974
149ff6cb-326c-4da3-a37a-f2b778e32e1d,6L2IFLLW,22.610114792774485,2024-04-29 07:27:56.514904,2024-05-11 07:27:56.514904
c172d724-ce6b-4b50-a603-954c4cbe394b,Q4B4GSIR,10.608898699143513,2024-05-22 17:34:54.177725,2024-05-23 17:34:54.177725
53270570-f1cd-4f46-9cc5-94c8f21524cb,VJLOSOBF,35.514583941884496,2024-05-06 19:39:53.091508,2024-05-13 19:39:53.091508
de93abb9-665a-4ab2-a456-a472d7ac594b,2R5K09QH,5.1338881876590925,2024-05-18 02:30:21.073822,2024-06-02 02:30:21.073822
fec74473-60d9-401a-a05a-53a7f06f31ff,KIUFTZ4K,19.915017867867945,2024-06-01 00:42:13.616183,2024-06-22 00:42:13.616183
598fd70c-c6e0-45d5-bbbd-b8b1a93bcf4d,NYJU6LQV,47.27290956251719,2024-05-02 06:07:54.108487,2024-05-12 06:07:54.108487
8bf94956-3860-4126-8e2e-c4f6acfb5f63,HTT51LNI,40.3865970293717,2024-04-18 06:14:28.470886,2024-04-30 06:14:28.470886
ac6c3a19-41f1-45dc-bf97-494f1376a976,NJ3BDUEN,8.833120271014328,2024-06-02 17:20:00.063468,2024-06-25 17:20:00.063468
3dcc2ce4-d298-447e-83d2-22ba4b334c7a,U03CGBO5,25.954331269992615,2024-06-08 18:41:21.113451,2024-06-29 18:41:21.113451
53a72c33-d429-484b-a762-30c64941bdee,P4IAVSSL,13.777453303956943,2024-04-20 12:39:53.536455,2024-05-02 12:39:53.536455
ceae15ca-cf2c-4443-bfb3-04926a83c63d,6X795BDP,37.68835005734412,2024-06-04 07:31:58.724488,2024-06-23 07:31:58.724488
187b8f11-d9c7-4df4-979d-212b394f53a7,4766HIL4,27.447891948234584,2024-05-30 16:22:39.818510,2024-06-10 16:22:39.818510
c8cde7b1-43cb-43fe-9966-cba884eaed48,PMJWTIEI,39.36865646753999,2024-06-07 20:40:37.476936,2024-06-19 20:40:37.476936
0a8b4dc4-60b1-4e6b-aeb0-18ad22018026,F9VQVY7E,33.68822173683196,2024-05-22 09:50:38.260239,2024-05-26 09:50:38.260239
43f0db01-152a-4a5e-a4b6-e22e15bc754c,NYDSVU1K,9.035414188634974,2024-06-06 12:07:29.117218,2024-06-14 12:07:29.117218
36aabbaa-b361-4534-a081-b6ac29ab587d,K6GDA3W9,30.435037595751034,2024-06-09 20:34:07.478634,2024-06-25 20:34:07.478634
f41c6b91-4804-490c-89d6-0cf2d08654ed,X5EM1UKN,41.12735855128762,2024-05-04 20:08:52.282655,2024-05-10 20:08:52.282655
61fc79c5-80de-4a2c-af2e-dd86dfaf2d6a,MU6DBQTB,7.062753699847777,2024-06-01 18:58:13.967117,2024-06-13 18:58:13.967117
dd932311-07c7-4100-b89e-86339df6481d,S06MQSOS,31.383633446936713,2024-05-21 12:46:58.709370,2024-06-18 12:46:58.709370
db8205b4-4df5-48fc-baee-4c75509016e4,UQK7EFDD,27.47519146540426,2024-05-06 08:04:50.980717,2024-05-14 08:04:50.980717
ec925b4c-40b4-4205-863b-1d4e9d094cf5,0COEOBN1,15.553379357109065,2024-04-26 13:17:40.345890,2024-05-26 13:17:40.345890
e93bf1a4-bd46-4cba-9fce-f616c588ee90,JXOEZSWQ,17.82887820483684,2024-04-21 22:20:13.055164,2024-04-30 22:20:13.055164
030dccdb-f5f3-4222-9138-1429ae20b456,FG2TP8A2,11.459084238740092,2024-05-26 21:07:45.558745,2024-06-06 21:07:45.558745
a8889edc-24a9-47fe-88c1-0cb57cb87924,KMPE3KQR,34.59727226570024,2024-05-13 02:15:29.352662,2024-06-03 02:15:29.352662
48d83ef5-da5f-42be-a166-e7c2c58ad907,2C9T7C2N,14.378472155018045,2024-04-24 10:35:13.981908,2024-05-02 10:35:13.981908
19b484df-59cd-475d-9a43-69231a1b92a7,HSI86SKN,14.161250250133394,2024-06-10 17:55:20.188328,2024-06-30 17:55:20.188328
f7f65322-691d-4c14-8a3b-f1abde38103e,748I3W6V,44.04398003624489,2024-05-18 17:46:13.716544,2024-05-20 17:46:13.716544
d3174416-3e70-474f-ab8d-e45c66b56320,PGXPERFZ,11.846862440901944,2024-05-28 10:33:09.188799,2024-05-29 10:33:09.188799
b9ce3ce1-0d63-4c80-85fe-6a8c3648b837,IPO6ZL6K,39.81285174536864,2024-05-02 15:59:53.819277,2024-05-10 15:59:53.819277
d64d4e40-c1ea-40c2-846e-fbabc42fb4d7,KHLISA0S,15.423619255107376,2024-05-09 01:01:17.226697,2024-05-21 01:01:17.226697
65a40434-c10e-460b-b3eb-0329b1b579c7,EJ72DEZU,32.000772498418456,2024-04-20 19:10:00.406117,2024-05-01 19:10:00.406117
0b833174-0f0f-4c97-9b4c-85ddbe532beb,BIA92B13,32.38654115492909,2024-05-31 21:28:31.191479,2024-06-12 21:28:31.191479
1b2c96f3-7188-4d4c-a5eb-c56130c20cec,XI75LNPL,10.257312499834043,2024-05-01 04:27:58.512297,2024-05-11 04:27:58.512297
2bc1ddd2-0423-4fa1-811c-de3cbefe8bfa,2QCI1RZD,45.613318460800194,2024-05-01 09:58:49.620917,2024-05-16 09:58:49.620917
bd3f2931-dbe6-498b-bc12-2acf660d6b13,TNJ0EGPZ,20.596391418948418,2024-05-28 03:20:51.080744,2024-06-04 03:20:51.080744
86e778f5-c7aa-405f-bbde-20f6268bcbbe,GJ317E7V,37.57459237108308,2024-04-18 18:53:00.448985,2024-05-07 18:53:00.448985
593cecae-acba-44d5-b9d0-676a15ba9d5c,VZ7EQPBT,14.23445409036108,2024-05-03 23:25:23.949865,2024-05-05 23:25:23.949865
